epoch,loss,lr,mae,mape,mse,msle,rmse,val_loss,val_mae,val_mape,val_mse,val_msle,val_rmse
0,0.4026913926005363,1e-05,0.3479262,1131.9528,0.28971767,0.14265725,0.53669417,0.11727514863014221,0.06593364477157593,99.87545776367188,0.004347249865531921,0.004076311364769936,0.06593367457389832
1,0.199173903465271,1e-05,0.14655139,435.0423,0.08626414,0.045839928,0.27568823,0.11716718226671219,0.06542766839265823,99.10899353027344,0.004280809313058853,0.004012006800621748,0.06542789191007614
2,0.11585427448153496,1e-05,0.03271412,182.27168,0.003007025,0.0023157762,0.050748818,0.1167009025812149,0.06253252178430557,94.72346496582031,0.003910814877599478,0.003654835280030966,0.06253649294376373
3,0.11359180212020874,1e-05,0.025486369,194.8377,0.00085652235,0.00078500883,0.029240856,0.11591924726963043,0.057099975645542145,86.49431610107422,0.0032646122854202986,0.003035062225535512,0.05713660269975662
4,0.11335579231381417,1e-05,0.024605637,196.28549,0.00074751396,0.0006938569,0.027324319,0.11495053768157959,0.048604533076286316,73.62552642822266,0.002383132465183735,0.002198769710958004,0.04881659150123596
5,0.1131690077483654,1e-05,0.024231946,195.21597,0.0006936553,0.000647402,0.02631786,0.11392650753259659,0.03797949105501175,57.530853271484375,0.00150814070366323,0.0013806424103677273,0.03883443400263786
6,0.11299801412969827,1e-05,0.024077227,194.45923,0.0006606418,0.00061861076,0.025687134,0.11305125057697296,0.026548469439148903,40.21528244018555,0.0008507086313329637,0.0007750064833089709,0.029145939275622368
7,0.11283331867307425,1e-05,0.023989,192.90709,0.0006386435,0.0005991728,0.025245434,0.11265130341053009,0.017043916508555412,25.817909240722656,0.0005443021073006094,0.000495122920256108,0.023328609764575958
8,0.11267167441546917,1e-05,0.023953421,191.431,0.0006239209,0.00058599655,0.024961527,0.11243928968906403,0.018022727221250534,27.300596237182617,0.00044531101593747735,0.0004020761698484421,0.021095408126711845
9,0.11251685749739408,1e-05,0.024041647,192.16238,0.000619854,0.00058263325,0.024877978,0.1122995987534523,0.02087825909256935,31.626123428344727,0.00047887448454275727,0.00042586427298374474,0.02188314124941826
10,0.11235752888023853,1e-05,0.024048448,190.9699,0.00061492366,0.00057821156,0.024772767,0.11223737895488739,0.023162489756941795,35.086246490478516,0.0005701266345568001,0.0005005896091461182,0.023877102881669998
11,0.11219809018075466,1e-05,0.024087735,190.51918,0.00061309413,0.0005765845,0.02474335,0.11215503513813019,0.024682773277163506,37.3891487121582,0.0006590444245375693,0.00057307502720505,0.02567148208618164
12,0.11203760970383883,1e-05,0.024130302,190.60187,0.0006132421,0.00057680585,0.024746837,0.11207222938537598,0.025576038286089897,38.74225616455078,0.000732570537365973,0.0006324457353912294,0.027066029608249664
13,0.11187809407711029,1e-05,0.024245838,191.56924,0.0006171489,0.00058052054,0.024827339,0.11200090497732162,0.026412125676870346,40.00874328613281,0.0008034241036511958,0.0006903661997057498,0.028342269361019135
14,0.11171458903700113,1e-05,0.024316898,191.75327,0.0006197058,0.0005828909,0.024881372,0.11185085773468018,0.02650764212012291,40.1534423828125,0.0008402512758038938,0.0007195641519501805,0.02898707240819931
15,0.11155089214444161,1e-05,0.024411997,192.46318,0.0006243946,0.0005873062,0.024968507,0.11167314648628235,0.02670719102025032,40.455711364746094,0.0008757250034250319,0.0007480099448002875,0.029584145173430443
16,0.1113836731761694,1e-05,0.024484448,193.15746,0.0006278022,0.000590481,0.025033483,0.11153760552406311,0.02666332572698593,40.38926696777344,0.000898181286174804,0.000765675213187933,0.029965970665216446
17,0.1112134775146842,1e-05,0.024544634,193.29988,0.00063037913,0.0005928474,0.02509076,0.11155286431312561,0.027365393936634064,41.45275115966797,0.0009634254965931177,0.0008193980320356786,0.031000804156064987
18,0.1110420674085617,1e-05,0.024622405,193.8337,0.0006337046,0.0005959263,0.025156623,0.11126956343650818,0.02688109688460827,40.71914291381836,0.0009669965365901589,0.0008214231347665191,0.031095556914806366
19,0.11087165251374245,1e-05,0.024753418,194.92854,0.0006398505,0.00060165284,0.025278032,0.11107060313224792,0.026510342955589294,40.15753173828125,0.0009716411004774272,0.0008245971985161304,0.03116397187113762
20,0.11069738063961268,1e-05,0.02482682,195.79578,0.000643886,0.0006054154,0.025349474,0.1110527291893959,0.026562780141830444,40.236961364746094,0.0010017387103289366,0.0008493417408317327,0.0316186398267746
21,0.1105211591348052,1e-05,0.024917858,196.01631,0.00064757495,0.000608798,0.025424808,0.11067503690719604,0.02534511312842369,38.392452239990234,0.0009547861991450191,0.0008095176890492439,0.03088405728340149
22,0.11034676153212786,1e-05,0.025072593,197.41098,0.00065472117,0.0006154684,0.02556774,0.11041093617677689,0.02485889010131359,37.65593338012695,0.0009522996260784566,0.0008070468902587891,0.030775589868426323
23,0.11016631461679935,1e-05,0.025130589,197.30444,0.0006572811,0.00061779306,0.02561928,0.11039499938488007,0.025474177673459053,38.587955474853516,0.0009915055707097054,0.0008399899816140532,0.03148767352104187
24,0.10998714696615934,1e-05,0.025232427,198.2805,0.00066247146,0.0006226122,0.025714645,0.11032481491565704,0.025746729224920273,39.000816345214844,0.0009992216946557164,0.0008466456783935428,0.031574003398418427
25,0.10980494227260351,1e-05,0.025311904,198.45334,0.00066599844,0.0006258477,0.025786456,0.1100323423743248,0.02618451975286007,39.66397476196289,0.001016378402709961,0.0008611790253780782,0.031877804547548294
26,0.10962215308099985,1e-05,0.025404455,199.02351,0.0006702054,0.0006297292,0.025871247,0.1099247857928276,0.02639017254114151,39.97549819946289,0.0010104951215907931,0.0008564164163544774,0.03177492320537567
27,0.10944154541939496,1e-05,0.025547666,200.78777,0.00067772495,0.00063677464,0.02600998,0.10965074598789215,0.026846107095479965,40.66614532470703,0.0010105717228725553,0.0008567298064008355,0.03178669512271881
28,0.10925499405711889,1e-05,0.025613988,200.6556,0.00068052014,0.0006393024,0.026070591,0.10944603383541107,0.027116648852825165,41.075950622558594,0.0010131362359970808,0.0008589474018663168,0.03182223066687584
29,0.10907091628760099,1e-05,0.025737932,201.81468,0.0006868873,0.000645229,0.026189232,0.10929958522319794,0.02815401181578636,42.647335052490234,0.001042829011566937,0.0008842723327688873,0.03228967636823654
30,0.10888360626995564,1e-05,0.025824102,202.21431,0.000691032,0.00064903783,0.026269918,0.10919854044914246,0.028795184567570686,43.61858367919922,0.001054217224009335,0.0008942816639319062,0.03245949000120163
31,0.10869418922811747,1e-05,0.025882225,202.22472,0.0006940598,0.00065180805,0.026322072,0.10904651135206223,0.028909984976053238,43.792476654052734,0.0010444815270602703,0.0008863171678967774,0.03228062018752098
32,0.10850901994854212,1e-05,0.026044138,203.76387,0.0007023202,0.0006595068,0.026476566,0.1087193638086319,0.029204674065113068,44.238868713378906,0.0010441448539495468,0.0008863229886628687,0.03230941295623779
