epoch,loss,lr,mae,mse,rmse,val_loss,val_mae,val_mse,val_rmse
1,0.2283358539454639,0.0001,0.4752604443579912,0.2283358539454639,0.4778450103804202,0.16690444760024548,0.32661781646311283,0.16690444760024548,0.40853940764661306
2,0.2196674130856991,0.0001,0.46648232601583006,0.2196674130856991,0.46868690304477156,0.1482825354905799,0.3117394223809242,0.1482825354905799,0.38507471416671846
3,0.21220449572429062,0.0001,0.4587692305445671,0.21220449572429062,0.4606565919687795,0.1334366649389267,0.30033454671502113,0.1334366649389267,0.36528983689520667
4,0.20521084936335682,0.0001,0.4513748222962022,0.20521084936335682,0.45300204123530924,0.12034404650330544,0.2901482805609703,0.12034404650330544,0.3469063944399201
5,0.1985232557170093,0.0001,0.444149056635797,0.1985232557170093,0.4455594861710491,0.10848715249449015,0.28065577149391174,0.10848715249449015,0.3293738794963713
6,0.19202788798138498,0.0001,0.43698185347020624,0.19202788798138498,0.43820986750800694,0.09750944073311985,0.2714557498693466,0.09750944073311985,0.31226501682564417
7,0.18563336040824652,0.0001,0.42977656293660405,0.18563336040824652,0.43085190078290997,0.0871445038355887,0.2621625177562237,0.0871445038355887,0.29520247938591015
8,0.17926350263878704,0.0001,0.42244270294904707,0.17926350263878704,0.4233952085685277,0.07720369752496481,0.25235481560230255,0.07720369752496481,0.27785553355109704
9,0.1728540643118322,0.0001,0.4148919738829136,0.1728540643118322,0.41575721799126014,0.06754439370706677,0.24149281159043312,0.06754439370706677,0.25989304282159376
10,0.16635040882974864,0.0001,0.40703479275107385,0.16635040882974864,0.40786077137884763,0.05804649321362376,0.22887054458260536,0.05804649321362376,0.2409283985204396
11,0.1597080748528242,0.0001,0.3987809535115957,0.1597080748528242,0.399634926968132,0.04862238233909011,0.21366634219884872,0.04862238233909011,0.2205048351830184
12,0.1528955546207726,0.0001,0.39004461728036405,0.1528955546207726,0.3910186116040675,0.03927281405776739,0.1951163336634636,0.03927281405776739,0.19817369668492182
13,0.14589661927893757,0.0001,0.38075050599873067,0.14589661927893757,0.38196415967854574,0.030146623961627483,0.172743022441864,0.030146623961627483,0.17362783175985202
14,0.138712120661512,0.0001,0.37084091901779176,0.138712120661512,0.37244076127823605,0.021564699709415436,0.14657670259475708,0.021564699709415436,0.14684924143289074
15,0.13136086673475802,0.0001,0.3602822532877326,0.13136086673475802,0.3624373969870632,0.013967933366075158,0.11725435219705105,0.013967933366075158,0.11818601171913348
16,0.12387841143645346,0.0001,0.3490687610581517,0.12387841143645346,0.3519636507317957,0.007823617081157863,0.08603629097342491,0.007823617081157863,0.08845121299992366
17,0.11631623245775699,0.0001,0.33722585178911685,0.11631623245775699,0.3410516565826312,0.0034879546728916466,0.05468467902392149,0.0034879546728916466,0.059058908497293165
18,0.10873892561066896,0.0001,0.324809390027076,0.10873892561066896,0.3297558575835598,0.0010550879687798442,0.025561411632224917,0.0010550879687798442,0.03248211767695949
19,0.10122236774768681,0.0001,0.31190472589805723,0.10122236774768681,0.31815462867556527,0.00027398057136451825,0.016153800301253796,0.00027398057136451825,0.01655235848344635
20,0.09385070434364025,0.0001,0.2986233803909272,0.09385070434364025,0.3063506232140556,0.0006061584845156176,0.021558328764513135,0.0006061584845156176,0.024620286036429746
21,0.08671284808806376,0.0001,0.2851001775357872,0.08671284808806376,0.29447045367585484,0.0014428030117414892,0.037184068001806736,0.0014428030117414892,0.037984246889223555
22,0.07989688220968674,0.0001,0.271493642043788,0.07989688220968674,0.28266036547363116,0.0023278820153791457,0.04802062176167965,0.0023278820153791457,0.048248129656797534
23,0.07348213831328394,0.0001,0.25808808976435105,0.07348213831328394,0.27107589032092827,0.003040307608898729,0.05507398396730423,0.003040307608898729,0.05513898447467752
24,0.06752879277953525,0.0001,0.24514605475997087,0.06752879277953525,0.25986302695754016,0.0035365837975405157,0.059450484812259674,0.0035365837975405157,0.05946918359571212
25,0.062070645467247235,0.0001,0.23274492615601047,0.062070645467247235,0.24913981108455396,0.0038551032193936408,0.06208390276879072,0.0038551032193936408,0.06208947752553279
26,0.057112955415141185,5e-05,0.22076648871880025,0.057112955415141185,0.23898316973197337,0.004050790797919035,0.0636440459638834,0.004050790797919035,0.063645823098763
27,0.05318112518361886,5e-05,0.21120730354450643,0.05318112518361886,0.23061033190995336,0.004100385122001171,0.06403305940330029,0.004100385122001171,0.06403424960129674
28,0.05104742966286722,5e-05,0.2055791321909055,0.05104742966286722,0.225936782447806,0.004156011855229735,0.06446641497313976,0.004156011855229735,0.06446713779306272
